run_id,market,rate,period,count,amount,side,fetched_at
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,1e-08,60,1,-0.09580401,demand,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,1e-08,120,1,-0.4,demand,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,2,229,223.7254148,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,30,96,464.57080773,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,10,8,1.64936964,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,120,51,365.4660297,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,14,8,4.46906881,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,7,11,16.94066408,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,15,9,2.85359326,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,5,12,0.37982867,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,4,4,0.36477239,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,6,1,0.1385713,offer,2026-07-26T00:11:49.259975+00:00
d63d67ce-7a6e-47a8-846e-126f8c86a7f8,fBTC,4.1095890410958903e-08,20,2,0.15327667,offer,2026-07-26T00:11:49.259975+00:00
