run_id,market,rate,period,count,amount,side,fetched_at
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,2e-08,120,1,-0.25,demand,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,1.1e-08,120,1,-0.1826823,demand,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,1e-08,120,1,-0.4,demand,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,1e-08,10,1,-0.2,demand,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3e-08,2,6,94.63283264,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3e-08,5,2,0.20543321,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3e-08,7,3,2.44973579,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.1e-08,2,1,100.0,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.1505544e-08,2,1,25.5567236,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.16936368e-08,2,1,0.01556754,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.2e-08,2,1,100.0,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.26e-08,2,1,3.00000172,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.27e-08,2,1,0.00754612,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.278e-08,30,1,1.8760383,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.278032e-08,2,31,0.17480458,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.28e-08,2,4,12.81321506,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.28e-08,30,2,0.26047208,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.28e-08,10,1,0.3044998,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,30,85,348.08712149,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,120,40,153.89946819,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,14,8,13.00741468,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,2,199,219.0088706,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,4,4,0.36477312,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,15,10,3.08172885,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,5,11,0.24233105,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,60,8,6.1036453,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,12,2,1.85580208,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,7,10,7.37955224,offer,2026-08-15T01:47:39.455107+00:00
b9dea61f-4c81-4704-b56f-a50a109dc257,fBTC,3.287671232876712e-08,10,5,0.39622702,offer,2026-08-15T01:47:39.455107+00:00
8d1756d9-cbfe-4ca3-886a-6b6c6f6cedef,fBTC,2e-08,120,1,-0.25,demand,2026-08-15T03:03:02.925739+00:00
